District Name,Taluk Name,Market Name,Address,Telephone,Commodity,Year,Month,Arrival,Unit,Price
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,He Baffalo  ,2012,Sep,4,Numbers ,1675
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,Maize,2012,Sep,7457,Quintal   ,2065
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,Ox  ,2012,Sep,61,Numbers ,2521
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,Ram  ,2012,Sep,10,Numbers ,1083
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,She Baffalo  ,2012,Sep,55,Numbers ,2970
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,Sheep  ,2012,Sep,70,Numbers ,1191
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,Bull  ,2012,Oct,27,Numbers ,3934
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,Cotton,2012,Oct,7355,Quintal   ,1233
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,Cow  ,2012,Oct,22,Numbers ,1531
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,He Baffalo  ,2012,Oct,17,Numbers ,3833
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,Maize,2012,Oct,1353,Quintal   ,1084
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,Ox  ,2012,Oct,81,Numbers ,1717
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,Ram  ,2012,Oct,70,Numbers ,1666
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,She Baffalo  ,2012,Oct,28,Numbers ,2217
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,Sheep  ,2012,Oct,270,Numbers ,1591
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,Bajra,2012,Nov,4200,Quintal   ,1583
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,Bull  ,2012,Nov,2,Numbers ,1421
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,Cotton,2012,Nov,258,Quintal   ,2301
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,Cow  ,2012,Nov,19,Numbers ,1700
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,Dry Chillies,2012,Nov,307,Quintal   ,1195
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,He Baffalo  ,2012,Nov,1,Numbers ,1153
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,Maize,2012,Nov,500,Quintal   ,2112
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,Ox  ,2012,Nov,61,Numbers ,3517
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,Ram  ,2012,Nov,45,Numbers ,3741
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,She Baffalo  ,2012,Nov,31,Numbers ,1120
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,Sheep  ,2012,Nov,200,Numbers ,3884
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,Bull  ,2012,Dec,2,Numbers ,3319
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,Cotton,2012,Dec,3971,Quintal   ,3753
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,Cow  ,2012,Dec,21,Numbers ,2666
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,Dry Chillies,2012,Dec,376,Quintal   ,3625
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,Greengram,2012,Dec,310,Quintal   ,2873
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,Lint ,2012,Dec,178,Quintal   ,1868
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,Maize,2012,Dec,789,Quintal   ,1805
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,Ox  ,2012,Dec,44,Numbers ,1751
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,Ram  ,2012,Dec,40,Numbers ,3041
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,She Baffalo  ,2012,Dec,5,Numbers ,2208
Dharwad,Navalgund,ANNIGERI,"APMC, ANNIGERI . 582 201  TQ:NAVALGUND, DIST:DHARWAD.",08380222727,Sheep  ,2012,Dec,180,Numbers ,1036
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Arhar,2012,Jan,83,Quintal   ,3858
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Bengalgram,2012,Jan,22737,Quintal   ,1766
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Blackgram,2012,Jan,1,Quintal   ,2388
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Castor Seed,2012,Jan,4,Quintal   ,1486
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Coriander,2012,Jan,16,Quintal   ,2421
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Coriander Seed,2012,Jan,125,Quintal   ,1026
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Cotton,2012,Jan,2499,Quintal   ,2483
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Cowpea,2012,Jan,2,Quintal   ,1614
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Greengram,2012,Jan,3408,Quintal   ,2142
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Groundnut,2012,Jan,6278,Quintal   ,3757
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Horse Gram,2012,Jan,11,Quintal   ,1520
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Jowar,2012,Jan,1494,Quintal   ,2138
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Maize,2012,Jan,6688,Quintal   ,1314
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Onion,2012,Jan,1375,Quintal   ,1209
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Safflower,2012,Jan,28,Quintal   ,3720
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Sesamum,2012,Jan,7,Quintal   ,2574
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Sunflower,2012,Jan,18219,Quintal   ,1842
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Wheat,2012,Jan,917,Quintal   ,2692
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Arhar,2012,Feb,87,Quintal   ,1596
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Bengalgram,2012,Feb,40119,Quintal   ,2641
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Blackgram,2012,Feb,1,Quintal   ,2844
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Castor Seed,2012,Feb,5,Quintal   ,2528
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Coriander Seed,2012,Feb,104,Quintal   ,2769
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Cotton,2012,Feb,2898,Quintal   ,3268
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Cowpea,2012,Feb,13,Quintal   ,3945
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Greengram,2012,Feb,2258,Quintal   ,2375
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Groundnut,2012,Feb,3128,Quintal   ,1984
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Horse Gram,2012,Feb,18,Quintal   ,1424
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Jowar,2012,Feb,8912,Quintal   ,2084
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Linseed,2012,Feb,1,Quintal   ,2290
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Lint ,2012,Feb,84,Quintal   ,1367
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Maize,2012,Feb,3124,Quintal   ,2315
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Safflower,2012,Feb,53,Quintal   ,3947
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Sesamum,2012,Feb,35,Quintal   ,3435
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Sunflower,2012,Feb,3930,Quintal   ,2486
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Wheat,2012,Feb,1291,Quintal   ,2440
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Arhar,2012,Mar,83,Quintal   ,1175
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Bengalgram,2012,Mar,22163,Quintal   ,1333
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Blackgram,2012,Mar,1,Quintal   ,2964
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Castor Seed,2012,Mar,3,Quintal   ,1883
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Coriander,2012,Mar,8,Quintal   ,1807
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Coriander Seed,2012,Mar,43,Quintal   ,3866
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Cotton,2012,Mar,5766,Quintal   ,1483
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Cowpea,2012,Mar,241,Quintal   ,3326
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Greengram,2012,Mar,856,Quintal   ,1214
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Groundnut,2012,Mar,2585,Quintal   ,2865
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Horse Gram,2012,Mar,5,Quintal   ,3730
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Jowar,2012,Mar,5046,Quintal   ,1702
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Lint ,2012,Mar,182,Quintal   ,3196
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Maize,2012,Mar,2308,Quintal   ,2375
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Safflower,2012,Mar,601,Quintal   ,1963
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Sesamum,2012,Mar,4,Quintal   ,2975
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Sunflower,2012,Mar,2254,Quintal   ,2662
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Wheat,2012,Mar,4815,Quintal   ,2468
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Arhar,2012,Apr,76,Quintal   ,3636
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Bengalgram,2012,Apr,9502,Quintal   ,1030
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Castor Seed,2012,Apr,5,Quintal   ,3770
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Coriander,2012,Apr,9,Quintal   ,1716
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Coriander Seed,2012,Apr,14,Quintal   ,1154
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Cotton,2012,Apr,4485,Quintal   ,1678
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Cowpea,2012,Apr,390,Quintal   ,1888
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Greengram,2012,Apr,2432,Quintal   ,3360
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Groundnut,2012,Apr,3644,Quintal   ,3245
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Horse Gram,2012,Apr,2,Quintal   ,2330
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Jowar,2012,Apr,4155,Quintal   ,2130
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Maize,2012,Apr,2645,Quintal   ,1193
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Safflower,2012,Apr,411,Quintal   ,1030
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Sunflower,2012,Apr,3055,Quintal   ,3894
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Wheat,2012,Apr,3836,Quintal   ,2329
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Arhar,2012,May,68,Quintal   ,2776
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Bengalgram,2012,May,6344,Quintal   ,2014
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Castor Seed,2012,May,27,Quintal   ,3002
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Coriander,2012,May,20,Quintal   ,2246
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Coriander Seed,2012,May,42,Quintal   ,3078
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Cotton,2012,May,2203,Quintal   ,2008
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Cowpea,2012,May,257,Quintal   ,2903
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Dry Chillies,2012,May,112,Quintal   ,2026
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Greengram,2012,May,4419,Quintal   ,3599
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Groundnut,2012,May,22736,Quintal   ,3269
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Horse Gram,2012,May,1,Quintal   ,2227
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Jowar,2012,May,3732,Quintal   ,3453
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Linseed,2012,May,1,Quintal   ,2326
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Lint ,2012,May,239,Quintal   ,2428
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Maize,2012,May,2065,Quintal   ,1067
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Safflower,2012,May,380,Quintal   ,2997
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Sesamum,2012,May,10,Quintal   ,3662
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Sunflower,2012,May,1610,Quintal   ,1346
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Wheat,2012,May,2227,Quintal   ,2665
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Arhar,2012,Jun,14,Quintal   ,1673
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Bengalgram,2012,Jun,1729,Quintal   ,2851
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Castor Seed,2012,Jun,5,Quintal   ,2396
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Coriander,2012,Jun,4,Quintal   ,3956
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Coriander Seed,2012,Jun,21,Quintal   ,2884
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Cotton,2012,Jun,15,Quintal   ,1426
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Cowpea,2012,Jun,246,Quintal   ,3344
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Greengram,2012,Jun,3976,Quintal   ,3281
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Groundnut,2012,Jun,8590,Quintal   ,2596
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Horse Gram,2012,Jun,3,Quintal   ,2271
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Jowar,2012,Jun,1638,Quintal   ,2790
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Maize,2012,Jun,2927,Quintal   ,3442
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Safflower,2012,Jun,84,Quintal   ,3445
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Sesamum,2012,Jun,6,Quintal   ,2879
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Sunflower,2012,Jun,173,Quintal   ,3695
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Wheat,2012,Jun,1039,Quintal   ,2166
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Arhar,2012,Jul,39,Quintal   ,3865
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Bengalgram,2012,Jul,865,Quintal   ,3122
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Blackgram,2012,Jul,1,Quintal   ,2333
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Castor Seed,2012,Jul,4,Quintal   ,1774
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Coriander,2012,Jul,9,Quintal   ,3148
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Coriander Seed,2012,Jul,7,Quintal   ,3861
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Cowpea,2012,Jul,333,Quintal   ,3600
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Gingelly,2012,Jul,1,Quintal   ,3872
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Greengram,2012,Jul,6197,Quintal   ,3267
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Groundnut,2012,Jul,1805,Quintal   ,1574
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Horse Gram,2012,Jul,1,Quintal   ,1627
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Jowar,2012,Jul,1219,Quintal   ,2960
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Maize,2012,Jul,1494,Quintal   ,3223
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Safflower,2012,Jul,65,Quintal   ,2788
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Sesamum,2012,Jul,9,Quintal   ,1504
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Sunflower,2012,Jul,84,Quintal   ,1306
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Wheat,2012,Jul,572,Quintal   ,2741
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Arhar,2012,Aug,16,Quintal   ,1193
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Bengalgram,2012,Aug,381,Quintal   ,3286
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Castor Seed,2012,Aug,8,Quintal   ,1930
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Coriander,2012,Aug,8,Quintal   ,2892
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Coriander Seed,2012,Aug,6,Quintal   ,2267
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Cowpea,2012,Aug,4,Quintal   ,3520
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Greengram,2012,Aug,3398,Quintal   ,3604
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Groundnut,2012,Aug,899,Quintal   ,3288
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Horse Gram,2012,Aug,1,Quintal   ,2492
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Jowar,2012,Aug,1426,Quintal   ,1227
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Maize,2012,Aug,14,Quintal   ,3486
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Safflower,2012,Aug,34,Quintal   ,3730
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Sesamum,2012,Aug,2,Quintal   ,1922
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Sunflower,2012,Aug,367,Quintal   ,3761
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Wheat,2012,Aug,544,Quintal   ,2973
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Arhar,2012,Sep,17,Quintal   ,2495
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Bengalgram,2012,Sep,375,Quintal   ,2307
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Castor Seed,2012,Sep,5,Quintal   ,3095
Gadag,Gadag,GADAG,"SECRETARY,APMC,GADAG  TQ:DIST:GADAG",08372238354,Coriander,2012,Sep,6,Quintal   ,3441
